,timeStamp,URL,blogName,title,tags,body
169,2020-12-26 01:00:43 GMT,https://www.tumblr.com/blog/view/sk1nnyadd1ct01/638524528922869761,sk1nnyadd1ct01,,"['eating disorder', 'essstörung', 'thinspo', 'ed things', 'ed', 'fat', 'i hate food']",Another 10 Sit ups. 
170,2020-12-23 10:55:47 GMT,https://www.tumblr.com/blog/view/scaredxcreature/638290175755206656,scaredxcreature,,"['eigenes', 'Essstörung', 'Eating disorder']","Ich wusste, dass Weihnachten wieder schlimm wird, wie jedes Jahr. Aber ich dachte nicht, dass es so schrecklich wird. Das die Essstörungsgedanken wieder so laut werden, der Ritzdruck so unglaublich groß, die Suizidgedanken wieder präsent. Ich weiß, dass das in ein paar Tagen wieder vorbei sein wird. Doch was, wenn ich es bis dahin nicht aushalte? Wenn ich mich wieder ritze, erbreche oder hungere. Wenn ich einfach mal wie immer nicht stark genug bin und wieder in diese Abwärtsspirale gerate?"
171,2020-12-23 08:55:00 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/638282576753295360,h0ffnungslose,,"['depression', 'depri', 'sad', 'essstörung', 'magersucht', 'anorexie', 'bulimie', 'ritzen', 'svv', 'rückfall', 'borderline', 'bpd', 'bps']",I just made 20 sit ups. I hope I can motivate myself to do more sport the next days. 
172,2020-12-22 12:54:53 GMT,https://www.tumblr.com/blog/view/scaredxcreature/638207072351191040,scaredxcreature,,"['eigenes', 'Anorexia nervosa', 'Essstörung', 'Tired', 'Ana', 'borderline personality disorder', 'Bpd']",Ich will nichts mehr essen aber ich hab so Hunger. Aber ich wiege zu viel und ich kann es nicht ertragen noch eine höhere Zahl auf der Waage zu sehen. 
173,2020-12-20 16:54:15 GMT,https://www.tumblr.com/blog/view/scaredxcreature/638040938076405760,scaredxcreature,,"['eigenes', 'Essstörung', 'Bpd', 'Eating disorder']","„ Du bist zu dick, um eine Essstörung zu haben“„ Hör auf, dir einzureden, dass du eine Essstörung hast.”„ Ess Scheller! Du bist doch nicht wie xy..”Wenn dir das das PED in der Klapse sagt, dann fragt nicht, warum immer mehr Menschen psychisch Kranke sind."
174,2020-12-12 22:26:08 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/637337042284642304,h0ffnungslose,,"['bpd', 'Essstörung', 'eatingdisorder', 'magersucht', 'bulimie', 'anorexie', 'ana', 'mia']","Heute vor genau 2 Jahren war unsere Trennung und es schmerzt heute noch, dass du dich getrennt hast. Wir haben immer noch Kontakt zueinander und schreiben eigentlich 24/7 aber du würdest mir niemals anmerken wie weh das ganze doch eigentlich tut. Wie sehr ich dich vermisse und dich zurück will. Aber du, du merkst es nicht. Für dich scheint alles normal und als würde abgeschlossen haben. Wir hatten so viele auf und ab, hin und her...du hast mir oft vorgespielt als würdest du noch was von mir wollen, aber gleichzeitig hast du mich ins Loch geschubst und mich komplett zerstört und mein Herz in Stücke gerissen. Aber glaubst du ich könnte dir jemals wütend sein? Nein, mein Herz will dich immer noch.Doch dieser Tag, er schmerzt jedes Jahr aufs Neue und jedes Jahr wird mir mehr bewusst, wie sehr ich den Dezember hasse und wie viel passiert is als unsere Trennung war.. Egal ob meine Depressionen schlimmer wurden, ich mich wieder regelmäßig schneide oder auch in die Anorexie gerutscht bin, ich könnte dir niemals böse sein, du kannst schließlich für nichts.Ich bin froh dass der Tag bald endet, ich hab unsere Trennung heute noch vor Augen, wie du Schluss gemacht hast..Aber vergiss niemals, ich werde dich immer lieben..."
175,2020-12-10 22:21:35 GMT,https://www.tumblr.com/blog/view/xhaisekaneki1411x/637155562549919744,xhaisekaneki1411x,,"['ex freund', 'traurig', 'to fat', 'essstörung', 'ich liebe alles an dir', 'abnehmen', 'anorexie', 'trennung', 'Trennungstag', '24.07.2017', '10.12.2018', 'schmerz', 'herzbruch', 'tränen', 'sad', 'will nicht mehr', 'komm zurück', 'ich liebe dich immer noch', 'meins', 'come back', 'große liebe', 'ich liebe ihn', 'ich liebe dich', 'traummann']","7. Dezember, 2020Gewicht zu verlieren klingt gerade so passend. Ich lass die Schwere los, all die Sorgen, all die Zweifel. Ich lass all den Ballast los, der sich dieses ganze Jahr über auf meinem Körper angesammelt hat und für den es keinen Outlet, kein “abschütteln” gab. Dann ist da nur die Sache, dass sich mein Körper verändert hat und ich dieses hohe Gewicht, dass ja irgendwo auch Sicherheit verspricht, nicht mehr loswerden kann. "
176,2020-12-07 07:54:28 GMT,https://verhunger-t.tumblr.com/post/636829217145880576/7-dezember-2020-gewicht-zu-verlieren-klingt,verhunger-t,,"['ed', 'essgestört', 'essstörung', 'essbrechsucht', 'bulimianervosa', 'gedankenkram', 'gedankenkarussell', 'depression']","My roommate always eats huge amounts of food at night, even what doesn't belong to him. At the same time he fasts intermittently and counts calories. The other roommates think it's great that he does something for his fitness and are now even starting to do it. The whole thing triggers me sooo much. I really don't like going to the kitchen anymore"
177,2020-11-29 12:34:23 GMT,https://www.tumblr.com/blog/view/annaotherworld/636122051963420672,annaotherworld,,"['tw ed', 'tw', 'eating disoder things', 'essstörung', 'ednos', 'eating disorder', 'calories', 'lose weight', 'edmeme', 'meme', 'tw eating stuff', 'ed', 'mentally ill', 'mental disorder', 'ana', 'eating disorder meme', 'ednosmeme']","Ich glaube die Essstörung war das einzige, was mich jemals definiert hat.Jetzt bin ich die, die in der Ecke sitzt und deren Name nichtmal die Jungs aus ihrer Klasse kennen."
178,2020-11-23 19:44:09 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/635605509575245824,h0ffnungslose,,"['anorexic', 'magersucht', 'bulimie', 'Essstörung', 'eatingdisorder']","Ich will nicht, dass das alles wieder anfängt."
179,2020-11-23 16:38:25 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/635593823428427776,h0ffnungslose,,"['ed', 'es', 'Essstörung', 'Anorexie', 'bulimie', 'Magersucht', 'bpd', 'borderline', 'depression', 'Zwänge', 'ocd']",Hunger ist nur Einbildung.Hunger ist nur Einbildung.Hunger ist nur Einbildung.Hunger ist nur Einbildung.
180,2020-11-22 20:50:16 GMT,https://www.tumblr.com/blog/view/leben-oder-suizid/635519072399933440,leben-oder-suizid,,"['borderline', 'schmerz', 'borderline personality problems', 'Essstörung', 'Hungern', 'ich will nicht essen', 'ich kann nicht mehr']","Ich habe diesen inneren Zwang perfekt zu sein. Erbärmlich, weil ich ja nun alles andere als perfekt bin. Über 40 kg Übergewicht, ich sehe immer unordentlich aus, hab Flecken auf den Klamotten, bin chaotisch, nervig, langweilig, hässlich und nicht besonders schlau. Als Kind hab ich immer alles falsch gemacht, vielleicht kommt es daher. Alles woran ich denken kann ist wie schön alles wäre wenn ich doch nur perfekt wäre. Ich will teure Kleider tragen, perfektes Make-Up, niemals einen Fehler machen. Sp stelle ich mir den Himmel vor.Ich will mich kontrollieren, mein Aussehen, was ich esse, niemals die Fassung verlieren. Schlank wie eine Elfe, meine Haut so rein wie Wasser, als wäre ich aus einem Märchen. "
181,2020-11-22 18:48:17 GMT,https://www.tumblr.com/blog/view/overweightbulimicblog/635511397233655809,overweightbulimicblog,,"['bulimie', 'essstörung', 'traurig', 'fett', 'anorexie', 'selbsthass', 'borderline', 'depressionen', 'allein', 'einsam']",15.11.20205 Jahre Bulimie also quasi ein Viertel meines Lebens und trotzdem bin ich noch lange nicht auf dem Weg der Besserung... 
182,2020-11-15 14:51:44 GMT,https://www.tumblr.com/blog/view/allxmyxsecrets/634862336646184960,allxmyxsecrets,,"['Bulimie', 'Essstörung', 'Abnehmen', 'Diät', 'Fett']","Und dann gibt es diese Tage wo ich mich zum Essen zwingen muss. Wo ich an liebsten fasten will, es aber nicht kann. Da ich mich für den Kampf entschieden habe. Und ich kann euch eins sagen: Der Kampf gegen die Essstörung ist schmerzhafter als die Freundschaft mit der Essstörung."
183,2020-11-13 05:59:00 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/634647625133654016,h0ffnungslose,,"['ed', 'eatingdisorder', 'essstörung', 'anorexianervosa', 'anorexie', 'Magersucht', 'bulimianervosa', 'bulimie', 'kampf', 'recovery', 'abnehmen']","Das Bild hab ich  2017 gemalt als ich wegen meiner Bulimie in stationärer  Therapie war. So hab ich mir die Essstörung vorgestellt. Mächtig, besitzergreifend, über einem stehend. Ich bin unten am Boden und leide vor mich hin.Um eine Essstörung zu haben, muss man  nicht stark untergewichtig, ständig Sport machen, Abführmittel schlucken oder kotzen. Es sind die Dämonen in einem,  die Stimmen die dich fertig machen,  die dir einreden dass du hässlich, wertlos, ersetzbar,  dick,  einfach nicht gut genug bist. Diese Stimmen sind in dir und du kannst nichts dagegen tun. Diese Stimmen können dich zum Hungern/ Kotzen bringen, müssen das aber auch nicht. Sie können dir einfach auch  den größten Hass auf dich und deinen Körper geben. Viele bleiben mit den Dämonen alleine ,weil es niemand merkt."
184,2020-11-11 11:53:36 GMT,https://www.tumblr.com/blog/view/wildfirex3/634488741550047232,wildfirex3,,"['essstörung', 'dämonen', 'therapie']","Mein Handy ist schon so dermaßen durch, dass wenn ich ""pro"" schreibe, wird mir als nächstes Wort ""Ana"" vorgeschlagen 😑"
185,2020-11-09 12:51:37 GMT,https://www.tumblr.com/blog/view/whatsername404/634311197230006272,whatsername404,,"['personal blog', 'tagebuch', 'psychische probleme', 'essstörung']","Neuer Tag, selbes Elend. Lifee-is-a-melody09.11.20"
186,2020-11-09 06:32:43 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/634287359241994240,lifee-is-a-melody,,"['lifee-is-a-melody', 'elend', 'essstörung', 'depressionen', 'borderline personality disorder', 'angst', 'einsam', 'borderline persönlichkeitsstörung', 'selbsthass', 'alleine mit gedanken', 'angst vor mir selbst', 'kotzen', 'drogen', 'alkohol', 'bulimia', 'bulimie', 'anorexia', 'anorexya', 'anorexie', 'suizidgedanken', 'ich will sterben', 'suizidal', 'svv', 'selbstverletzen', 'selbstzerstörerisch', 'drugs', 'ich kann nicht mehr', 'lebensmüde', 'traumatisiert', 'traurigkeit']",My mother asked me if I had already eaten for lunch and I said no. why didn't I just say yes ?! I'm really not in the mood to eat anything and they always smack so loudly while eating 🙄
187,2020-11-04 13:23:40 GMT,https://www.tumblr.com/blog/view/annaotherworld/633860228658642945,annaotherworld,,"['tw', 'twed', 'ed', 'ednos', 'essstörung', 'tw eating stuff', 'eating disorder', 'eating disoder thoughts', 'ana', 'calories', 'sad', 'thinspo']",Ich will so viel mehr seinAls dasWas ich binIst jemandDer sich nichts sehnlicher wünschtAls endlich weniger zu werden
188,2020-11-01 00:11:46 GMT,https://www.tumblr.com/blog/view/butmaybenottonight/633538616328585216,butmaybenottonight,,"['poesie', 'gedanken', 'essstörung', 'leben']","Manchmal, wenn ich nicht aufpasse, verliere ichMichUnd wenn ich mich dann wiederfindeBin ich mir nicht sicher,Ob ich mich behalten will"
189,2020-10-30 22:40:56 GMT,https://www.tumblr.com/blog/view/butmaybenottonight/633442304178405376,butmaybenottonight,,"['depression', 'ed', 'essstörung', 'gedanken', 'gedichte', 'poesie']",Meine Essstörung war unter anderem ein starker Ausdruck meiner Suizidgedanken.Lifee-is-a-melody30.10.20
190,2020-10-30 06:20:44 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/633380635765030912,lifee-is-a-melody,,"['lifee-is-a-melody', 'essstörung', 'anorexia', 'angst', 'anorexie', 'anarexia', 'eating disorder', 'bulimia', 'bulimic', 'bulimie', 'kampf gegen mich selbst', 'selbsthass', 'svv', 'suizidal', 'suizidgedanken', 'einsam', 'traurig', 'alleine', 'alleine mit gedanken', 'ich will sterben', 'ich will nicht mehr', 'wer bin ich', 'borderline personality disorder', 'borderline persönlichkeitsstörung', 'hungern', 'abnehmen', 'sucht', 'suizidversuch', 'zu fett', 'emotional instability']","Ich komme zwar nicht von ganz unten, aber dennoch war ich ganz unten. Lifee-is-a-melody28.10.20"
191,2020-10-28 13:06:16 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/633224955563229184,lifee-is-a-melody,,"['lifee-is-a-melody', 'ich kann nicht mehr', 'borderline personality disorder', 'essstörung', 'ess brech sucht', 'einsam', 'alleine', 'suizidversuch', 'suizidgedanken', 'suizidal', 'fixiert', 'angst', 'borderline persönlichkeitsstörung', 'anorexie', 'anorexia', 'anarexia', 'bulimic', 'bulimia', 'bulimie', 'kotzen', 'essattacke', 'psychische störung', 'psychiatrie', 'klinik', 'angst vor mir selbst', 'selbsthass', 'alleine mit gedanken', 'ich will sterben', 'emotional instability', 'wer bin ich']","25.10.2020Es ist so ein gutes Gefühl, wenn sie alle plötzlich sagen, dass ich viel abgenommen habe... "
192,2020-10-25 15:00:41 GMT,https://www.tumblr.com/blog/view/allxmyxsecrets/632960363215896576,allxmyxsecrets,,"['Abnehmen', 'Essstörung', 'Dünn', 'Diät', 'Bulimie']",I miss this time...
193,2020-10-23 22:17:00 GMT,https://www.tumblr.com/blog/view/tooxmuchxproblems/632806619806302208,tooxmuchxproblems,,"['anorexia', 'essstörung', 'magersucht', 'Borderline']","Day: 1Startgewicht: 82,4kgHeute: 81,8kgDifferenz: 0,6kgHeute habe ich mich wieder dazu entschieden mich zu übergeben. Ich habe die letzten 2 Wochen viel darüber nachgedacht. Immer wieder kamen diese Gedanken auf. Ich bin unglücklich mit mir selber, meinem Gewicht und Körper. “Gesund” schaffe ich es nicht abzunehmen, ich Falle immer wieder zurück. Also habe ich mich entschieden wieder auf alte “ungesunde” Methoden abzunehmen. Früher habe ich es geschafft in einem Monat 7 Kilo abzunehmen. Ich habe schnell Erfolge gesehen und das hat mich motiviert dran zu bleiben. Also ziehe ich das jetzt durch und werde hoffentlich endlich glücklich. Ich hoffe, dass ich mit einem täglichen Uptape über mein Gewicht und meine Gedanken motivierter bleibe und vielleicht andere auch ermutige. Ich würde mich freuen wenn ihr eure Gedanken in meine Kommentare schreibt und wir uns austauschen können. "
194,2020-10-23 19:57:55 GMT,https://www.tumblr.com/blog/view/unknowngirl0606/632797869395607552,unknowngirl0606,,"['bulimiia', 'essstörung', 'anarecia', 'anarexiz', 'ana thoughts', 'bulimina', 'depression', 'depri', 'abnehmen', 'ungesund', 'gewichtsabnahme', 'gewichtreduzieren']","Als Anorektiker mit Magen Darm Kotzerei ausgeknockt. Nett. Bin ja nicht mehr ganz so tief im Untergewicht, aber ungefährlich ist es denke ich dennoch nicht. "
195,2020-10-21 15:24:18 GMT,https://gewitterschaedel.tumblr.com/post/632599461302009857/als-anorektiker-mit-magen-darm-kotzerei,gewitterschaedel,,"['mental illness', 'emotionen', 'mental health', 'mental disorder', 'Essstörung', 'magersucht', 'Anorexie', 'anorexia nervosa', 'bpd', 'Borderline', 'recovery', 'depression', 'dbt therapy', 'angst', 'trauer', 'selbstverletzendes verhalten', 'sv', 'svv', 'selbstverletzung']",Schon wieder genäht.. 
196,2020-10-20 11:13:04 GMT,https://maerchen-erzaehlerin.tumblr.com/post/632493057308229632/schon-wieder-gen%C3%A4ht,maerchen-erzaehlerin,,"['Maerchen-erzaehlerin', 'essstörung', 'eigenes', 'einsam', 'kann nicht mehr', 'kaputt', 'medizin', 'müde vom kämpfen', 'Svv', 'borderline problems', 'borderline']",Mit 17 Stichen genäht. 
197,2020-10-19 15:57:57 GMT,https://maerchen-erzaehlerin.tumblr.com/post/632420384375996416/mit-17-stichen-gen%C3%A4ht,maerchen-erzaehlerin,,"['Maerchen-erzaehlerin', 'essstörung', 'eigenes', 'einsam']","Fasten läuft seit gestern 12 uhr💪. Meine Tage sind doch noch gekommen 🙄 wenigstens nicht all zu viel mehr auf der Waage. Geplant ist bis freitag zu fasten ♥. Mein Gewicht heute: 117,9kg. Endlich unter 120 🥰. Mein Ziel bis Ende des Monats: 115. Machbar oder? "
198,2020-10-19 07:47:17 GMT,https://www.tumblr.com/blog/view/minus60kg/632389513701933056,minus60kg,,"['fett', 'abnehmen', 'fasten', 'Ana', 'essstörung', 'minus 60kg', 'dünn um jeden preis']","Wäre schön, wenn ich dieses widerliche Gefühl, das ich andauernd mit mir herumtrage, einfach mit auskotzen könnte. Aber das bleibt natürlich.. "
199,2020-10-17 21:03:34 GMT,https://www.tumblr.com/blog/view/whatsername404/632258418338627584,whatsername404,,"['personal blog', 'tagebuch', 'essstörung', 'borderline', 'bpd', 'abnehmtagebuch', 'psychische probleme', 'bulimie', 'anorexie']",
200,2020-10-15 11:38:19 GMT,https://maerchen-erzaehlerin.tumblr.com/post/632041661279698944,maerchen-erzaehlerin,,"['Maerchen-erzaehlerin', 'essstörung', 'eigenes', 'einsam', 'Svv', 'Klinge', 'borderline', 'borderline problems', 'borderline thoughts']","Omg ich bin so fett, der Heißhunger kickte heute extrem.. Bin so ein Versager.."
201,2020-10-10 15:35:55 GMT,https://www.tumblr.com/blog/view/xhaisekaneki1411x/631603625632940032,xhaisekaneki1411x,,"['Essstörung', 'ana', 'pro anoxeria', 'Anorexie', 'Bulimie', 'mia', 'kotzen', 'erbrechen', 'zugenommen', 'zu fett', 'to fat', 'fat', 'zu viele gedanken', 'zu viel gegessen', 'abnehmen', 'sterben', 'Bauchschmerzen', 'Übelkeit', 'will nicht mehr']",i really don't want to know how much time i spent changing clothes. I feel uncomfortable and fat in everything
202,2020-10-06 12:29:58 GMT,https://www.tumblr.com/blog/view/annaotherworld/631229538604597248,annaotherworld,,"['tw', 'twed', 'mentally ill', 'essstörung', 'ednos', 'tw eating stuff', 'eating disorder', 'ed', 'ana thoughts', 'ana', 'fat', 'body dismorphia', 'eating disoder things', 'lose weight']",Ich werde das schaffen und endlich schön sein. 
203,2020-10-04 14:49:01 GMT,https://www.tumblr.com/blog/view/glassgirl666/631057092793532416,glassgirl666,,"['deprission', 'Magersucht', 'Essstörung', 'stop eating', 'eating discorder', 'Fat', 'Skinny', 'Lose weight', 'pro ana inspiration', 'Anorexia', 'pro mia']",Kann ich bitte alles was ich jemals gegessen hab wieder auskotzen 
204,2020-10-03 10:53:50 GMT,https://www.tumblr.com/blog/view/mnschngedraenge/630951699660619776,mnschngedraenge,,"['essstörung', 'selbsthass', 'hass', 'mia']",Heute essen für den Stoffwechsel. Und dann afm weil man es doch nicht aushält. 
205,2020-10-02 18:14:26 GMT,https://www.tumblr.com/blog/view/minus60kg/630888822033580032,minus60kg,,"['fett', 'abnehmen', 'fasten', 'd?nn werden', 'essstörung', 'Fat', 'Ana', 'Mia', 'Afm', 'Minus 60kg']",my head is full of thoughts and all i want to do is cry to be able to think clearly again. but i can't cry
206,2020-10-01 22:57:23 GMT,https://www.tumblr.com/blog/view/annaotherworld/630816027040759808,annaotherworld,,"['tw', 'tw ed', 'ed', 'mentally ill', 'essstörung', 'eating disorder', 'sad', 'sad thoughts', 'ednos', 'ana thoughts']",Fastentag 3 läuft seit gestern 18 Uhr. Bis Freitag wird auf jeden Fall gefastet. :3 
207,2020-09-30 07:00:27 GMT,https://www.tumblr.com/blog/view/minus60kg/630665225511829505,minus60kg,,"['fett', 'abnehmen', 'fasten', 'd?nn werden', 'essstörung', 'Abnehmen', 'Minus60kg', 'i can do it']","Aktuell bin ich von 130kg auf 118,3kg 🥺❤️ und der Kampf geht weiter 💪. Mein Zwischenziel: dieses Jahr noch UHU sein. 🥰 #icandoit"
208,2020-09-29 08:06:11 GMT,https://www.tumblr.com/blog/view/minus60kg/630578764228722688,minus60kg,,"['fett', 'abnehmen', 'Ana', 'Mia', 'essstörung', 'Fat', 'Hungern', 'fasten', 'nicht dünn genug']",Und ich schaue mir Bilder von früher an. Wo ich dünner war. Viel dünner war.Aber auch trauriger. Wo man die leere in meinen Augen sieht. 
209,2020-09-25 07:44:42 GMT,https://www.tumblr.com/blog/view/h0ffnungslose/630215023861612544,h0ffnungslose,,"['anorexic', 'anorexianervosa', 'anorexie', 'essstörung', 'bulimie', 'depression', 'bpd', 'borderline', 'svv', 'depri', 'depressiv']","Habe wieder mal eine große Dummheit begangen.. 😔 Würde ich nicht ständig so viel in mich reinstopfen, hätte ich auch nicht den Drang mich zu übergeben.. Fuck."
210,2020-09-21 14:56:41 GMT,https://www.tumblr.com/blog/view/whatsername404/629879814686408704,whatsername404,,"['personal blog', 'tagebuch', 'essstörung']",19.09.20Immerhin gehts mit dem Gewicht bergab
211,2020-09-19 16:44:30 GMT,https://www.tumblr.com/blog/view/allxmyxsecrets/629705403927871488,allxmyxsecrets,,"['Gewicht', 'Abnehmen', 'Diät', 'Essstörung']",Auf Reddit gefunden... 
212,2020-09-17 08:34:19 GMT,https://www.tumblr.com/blog/view/whatsername404/629493370290601984,whatsername404,,"['personal blog', 'tagebuch', 'essstörung', 'eating disorder', 'meme']",Today I ate a croissant for the first time in ages. it tasted very good but now I have a bad conscience
213,2020-09-11 09:00:08 GMT,https://dead-chronos.tumblr.com/post/628951412933640193/wann-h%C3%B6ren-mein-k%C3%B6rper-und-meine-seele-denn,dead-chronos,"Wann hören mein Körper und meine Seele denn endlich damit auf, mich zu terrorisieren?","['depression', 'essstörung', 'angst', 'depressiv', 'ednos', 'osfed', 'sadness', 'traurig', 'trauer', 'grief', 'anxiety', 'mine']",
214,2020-09-10 16:13:59 GMT,https://www.tumblr.com/blog/view/annaotherworld/628888111046361088,annaotherworld,,"['essstörung', 'tw', 'tw ed stuff', 'mentally ill', 'edmeme', 'calories', 'caloric deficit', 'eating disoder things', 'lose weight', 'thin', 'meme', 'ednos', 'tw eating stuff', 'ed', 'thinspo', 'fear food']",
215,2020-09-10 15:30:07 GMT,https://www.tumblr.com/blog/view/depressionen-enden-in-suizid/628885351603322880,depressionen-enden-in-suizid,,"['ritzen', 'vergewaltigt', 'Essstörung']",i want to end my life
216,2020-09-10 15:28:10 GMT,https://www.tumblr.com/blog/view/depressionen-enden-in-suizid/628885228502597632,depressionen-enden-in-suizid,,"['ritzen', 'Essstörung']"," SinnIch verstehe mich manchmal selber nicht, verstehe nicht das ich mich immer wieder in die Essstörung flüchten möchte.Es läuft so gut, ich kann essen ohne mir darüber Gedanken zu machen, esse wenn ich Hunger habe und denke nicht über Kalorien,  Gewicht und Körper nach. Vergleiche mich nicht mit anderen.Warum zum Teufel will ich immer noch zurück in die Essstörung? Meine ganze Lebensfreude wieder den Bach hinunterspülen. Es ist nicht schön ständig Hunger zu haben, zu frieren, Kreislaufprobleme zu haben...Es ist nicht schön sich im Spiegel anzusehen und anfangen muss zu weinen, weil man den Anblick von sich selbst nicht erträgt. Es ist nichts erstrebenswertes sich ins Untergewicht zu hungern und zu kotzen.Der Wunsch Gewicht zu verlieren ist immer da, auch wenn es mir gut geht. Aber was macht es für einen Unterschied ob ich mehr oder weniger wiege? Ich werde trotzdem geliebt und gehasst von Menschen. Da ändert mein Gewicht auch nichts dran.Ich glaube ich suche nach wie vor immer noch nach Kontrolle. Ich will ständig etwas kontrollieren und das geht an besten über mein Essverhalten. Warum geht das nicht in meinen Kopf das mich die Essstörung kaputt macht?Warum suche ich immer noch nach dem Sinn der Erkrankung? Es gibt keinen Sinn!Jahrelang mache ich schon meinen Körper kaputt. Ich sollte doch einfach froh sein das ich leben kann.Mein Körper leistet jeden Tag so viel für mich und ich mache ihn täglich runter und kaputt.Das Leben ist so viel schöner ohne die Erkrankung, aber warum sehe ich das einfach nicht?"
217,2020-09-09 07:29:32 GMT,https://www.tumblr.com/blog/view/gebrechlicheseelen/628764518349225984,gebrechlicheseelen,,"['selbstverletzendes verhalten', 'sinnloses leben', 'selbsthass', 'essstörung', 'eating disorder', 'eating disoder things', 'depression', 'tw suicice', 'tw suicude', 'suizud']",Hätte ich nicht den Zwang mich jeden Tag wiegen zu müssen würde ich wahrscheinlich nie aufstehen
218,2020-09-08 14:02:02 GMT,https://www.tumblr.com/blog/view/wildfirex3/628698615548936193,wildfirex3,,"['essstörung', 'krankheit']",Vielleicht sollte ich einfach für immer aufhören zu essen
219,2020-08-29 10:51:36 GMT,https://www.tumblr.com/blog/view/mnschngedraenge/627780664493817856,mnschngedraenge,,"['depression', 'essstörung']",Ich habe mich nicht mehr unter Kontrolle und ich hasse es.
220,2020-08-19 19:29:10 GMT,https://www.tumblr.com/blog/view/mnschngedraenge/626907257460883456,mnschngedraenge,,"['essen', 'aufhören', 'essstörung', 'fett', 'selbsthass', 'depression']",19.08.2020Ich hasse es wenn man bei Freunden zum Essen eingeladen ist und dann quasi gezwungen wird zu essen... 
221,2020-08-19 19:15:34 GMT,https://www.tumblr.com/blog/view/mnschngedraenge/626906401912029184,mnschngedraenge,,"['depression', 'selbstverletzten', 'essstörung', 'Selbsthass', 'angst']","17.08.2020Kennt noch jemand das Gefühl, wenn Freunde die Fotos von letztem Abend schicken und man feststellt, dass man einfach mit Abstand die Hässlichste ist und sich dadurch einfach noch viel mehr hasst? "
222,2020-08-19 15:19:00 GMT,https://www.tumblr.com/blog/view/allxmyxsecrets/626891518336253952,allxmyxsecrets,,"['Essen', 'Diät', 'Abnehmen', 'Fett', 'Essstörung', 'Bulimie', 'Anorexie']",Wenn die Seele hungert...15.08.20Lifee-is-a-melody
223,2020-08-17 07:50:45 GMT,https://www.tumblr.com/blog/view/allxmyxsecrets/626682123620892672,allxmyxsecrets,,"['selbsthass', 'Freunde', 'Fett', 'Hässlich', 'Essstörung', 'Uglyfriend', 'hate me', 'i hate my body']","Die Bulimie hat mich mega im Griff. Bin grad total ausgerastet, hab meinen Kopf gegen die Tür gehauen, weil sie mir meinen Einkauf wieder abgenommen haben. 13.08.20Lifee-is-a-melody"
224,2020-08-15 12:17:45 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/626517727185616896,lifee-is-a-melody,,"['lifee-is-a-melody', 'ich kann nicht mehr', 'essstörung', 'ess brech sucht', 'eating disorder', 'dont eat', 'hungern', 'ich will sterben', 'stay strong', 'starving', 'schmerz', 'seele', 'seelenschmerz', 'nichts essen', 'nicht gut genug', 'suizidgedanken', 'suicidal', 'am ende', 'kaputt', 'anorexie', 'anorexia', 'pro ana', 'bulimie', 'bulimia', 'pro mia', 'kotzen', 'erbrechen', 'unzufrieden', 'emotional instability', 'einsam']","""Bulimie ist die Hand, die mich auffängt und eines Tages umbringen wird.""- Hungriges Herz"
225,2020-08-13 19:51:35 GMT,https://www.tumblr.com/blog/view/lifee-is-a-melody/626365086069637120,lifee-is-a-melody,,"['lifee-is-a-melody', 'ich kann nicht mehr', 'emotional instability', 'eating disorder', 'essstörung', 'ess brech sucht', 'essattacke', 'bulimic', 'borderline personality disorder', 'bulimia', 'bulimie', 'anorexie', 'anorexia', 'verzweifelt', 'am ende', 'kaputt', 'stay strong', 'stark bleiben', 'suicidal', 'suizidgedanken', 'unruhig', 'unzufrieden', 'umbringen', 'zu fett', 'wut', 'depressionen', 'svv', 'selbstverletzungsdruck', 'gefangen in mir selbst', 'kampf gegen mich selbst']",Couldn't Get Post Body
226,2020-08-13 07:03:05 GMT,https://www.tumblr.com/blog/view/wildfirex3/626316736218693632,wildfirex3,,"['essstörung', 'bulimie']",Couldn't Get Post Body
227,2020-08-09 07:20:17 GMT,https://wundbrandoderwachstumsschmerz.tumblr.com/post/625955430777094144/though-the-pressures-hard-to-take-its-the-only,wundbrandoderwachstumsschmerz,Couldn't Get Title,"['Florence + the Machine', 'never let me go', 'Royal Albert Hall', 'Essstörung', 'Depression', 'D']",
228,2020-08-08 11:34:30 GMT,https://www.tumblr.com/blog/view/andergrenze/625880827297939456,andergrenze,Couldn't Get Title,"['borderline personality disorder', 'borderline', 'eating disorder', 'essstörung', 'anorexik', 'bumilia', 'self harrrm', 'selbstverletzendes verhalten', 'strong', 'stärke', 'video', 'film']","In einem Moment seid ihr total klar bei Verstand, wisst was ihr tun müsst, damit es euch BESSER geht und im nächsten Moment kommt der Dämon in eurem Kopf angekrochen, als wäre er gerade aufgestanden und...“GUTEN MORGEN MOTHERFUCKER, LET’S MESS UP WITH ALL YOUR PRETTY HEALTHY THOUGHTS, KAY?!”FICK DICH DOCH!"
